date-time: 03/06/2024-22:26:22	 id: 19cbb80a-10a9-4ac3-8468-a5078f15c129	 method: GET	 origin: http://localhost:5173	 url: /products
date-time: 26/06/2024-15:20:23	 id: 48331b5a-51dc-45c3-b2b3-933dc944a193	 method: DELETE	 origin: http://localhost:5173	 url: /users/customer
date-time: 26/06/2024-15:20:23	 id: 9e060bf1-54fe-4200-9bd1-446733bc53f3	 method: GET	 origin: http://localhost:5173	 url: /products
date-time: 26/06/2024-15:30:10	 id: 67628f02-4c59-46ee-9031-b1a33898dbad	 method: GET	 origin: http://localhost:5173	 url: /products
date-time: 26/06/2024-15:30:12	 id: da47e0de-9e1e-492d-a12a-f4004cb7e32f	 method: GET	 origin: http://localhost:5173	 url: /products
date-time: 26/06/2024-15:30:31	 id: f9ca93b0-05f7-4b7c-8719-90d41dd5f7f8	 method: GET	 origin: http://localhost:5173	 url: /products
date-time: 26/06/2024-15:30:38	 id: a94962d1-7479-4fb5-b315-00e971cdc128	 method: GET	 origin: http://localhost:5173	 url: /products
date-time: 26/06/2024-15:32:10	 id: 21a9ad11-dc41-4bde-88f9-786d6b84f1e7	 method: POST	 origin: http://localhost:5173	 url: /auth
date-time: 26/06/2024-15:32:10	 id: 6c261599-204b-40b7-82e9-d4ab154d0b5e	 method: GET	 origin: http://localhost:5173	 url: /products
date-time: 26/06/2024-15:32:28	 id: 8d8264cf-f184-4033-a574-55b86f1c71fd	 method: DELETE	 origin: http://localhost:5173	 url: /users/customer
date-time: 26/06/2024-15:32:46	 id: 1222d589-8a5d-43a5-b799-89899b76fb4c	 method: DELETE	 origin: http://localhost:5173	 url: /users/customer
date-time: 26/06/2024-15:32:47	 id: 7fa0437d-0a5f-4119-b50c-5564d9da2d1b	 method: GET	 origin: http://localhost:5173	 url: /products
date-time: 26/06/2024-15:33:04	 id: 422182f1-9504-483d-8389-1f68d71df301	 method: GET	 origin: http://localhost:5173	 url: /products
date-time: 26/06/2024-15:33:47	 id: 2c350277-38f2-4547-957c-0eee90de3ee0	 method: POST	 origin: http://localhost:5173	 url: /users/customer
date-time: 26/06/2024-15:33:47	 id: 7bc81b6b-031e-4dd1-8e4e-23b6b772f921	 method: GET	 origin: http://localhost:5173	 url: /products
date-time: 26/06/2024-15:34:24	 id: d19b4337-206d-4b0e-b781-a11ed341f33b	 method: GET	 origin: http://localhost:5173	 url: /products
date-time: 26/06/2024-15:35:21	 id: 31f8dcac-60ba-4ab8-a877-ea6c217b49a4	 method: GET	 origin: http://localhost:5173	 url: /products
date-time: 26/06/2024-15:35:25	 id: dc8e22a2-a546-45e5-bb30-72fa8b868dc7	 method: GET	 origin: http://localhost:5173	 url: /products
date-time: 26/06/2024-15:35:35	 id: b6474a92-b214-4341-91ac-32c2c14b6180	 method: POST	 origin: http://localhost:5173	 url: /auth
date-time: 26/06/2024-15:35:36	 id: f1220789-f174-40ca-82c7-da48a44aa7c3	 method: GET	 origin: http://localhost:5173	 url: /products
date-time: 26/06/2024-15:36:03	 id: 872ec8d5-3f46-4260-8159-b9549f44f282	 method: GET	 origin: http://localhost:5173	 url: /products
date-time: 26/06/2024-17:14:12	 id: f4a50857-b44b-4f96-87a3-34df7e0a58e7	 method: GET	 origin: http://localhost:5173	 url: /products
date-time: 26/06/2024-17:38:31	 id: 19f727d3-a675-45ae-be03-c42649b58c6f	 method: GET	 origin: http://localhost:5173	 url: /products
date-time: 26/06/2024-18:23:54	 id: 0e78098b-e2c2-4015-ab91-5c9c1e1ecb33	 method: POST	 origin: http://localhost:5173	 url: /orders
date-time: 26/06/2024-18:25:38	 id: d89c380f-4c6f-4647-bd5b-b4c97207f6c8	 method: POST	 origin: http://localhost:5173	 url: /orders
date-time: 26/06/2024-18:28:51	 id: 9fee2daf-9e63-4591-a43d-e1a5f7598128	 method: POST	 origin: http://localhost:5173	 url: /orders
date-time: 26/06/2024-18:29:16	 id: 7a083d05-67b7-4c64-980c-262ae7bab6b2	 method: POST	 origin: http://localhost:5173	 url: /orders
date-time: 26/06/2024-18:29:20	 id: 0e743fc9-afce-4f39-a2d3-a61145e358f7	 method: POST	 origin: http://localhost:5173	 url: /orders
date-time: 26/06/2024-18:30:25	 id: 049acf1d-4e43-483b-98bd-8f5a16330c30	 method: POST	 origin: http://localhost:5173	 url: /orders
date-time: 26/06/2024-18:32:20	 id: bb78fe48-68a8-4124-b6c0-03d258890f16	 method: POST	 origin: http://localhost:5173	 url: /orders
date-time: 26/06/2024-18:34:04	 id: 74259984-afed-44c8-8bba-c62e45725a4f	 method: POST	 origin: http://localhost:5173	 url: /orders
date-time: 26/06/2024-18:36:11	 id: 8a518b68-86e7-4e54-a3fb-4e28c66260e1	 method: POST	 origin: http://localhost:5173	 url: /orders
date-time: 26/06/2024-18:37:45	 id: ad768a54-237f-46c6-a6b2-8dc30f3cac66	 method: POST	 origin: http://localhost:5173	 url: /orders
date-time: 26/06/2024-18:40:33	 id: 19a2bcb8-9625-4a84-b93e-d306b067bf4a	 method: POST	 origin: http://localhost:5173	 url: /orders
date-time: 26/06/2024-18:41:16	 id: a17aa3ef-a63e-416f-8f63-0c09cb9b284d	 method: POST	 origin: http://localhost:5173	 url: /orders
date-time: 26/06/2024-18:44:31	 id: 66fda57e-e705-4e3f-9de9-ee58c5c99177	 method: GET	 origin: http://localhost:5173	 url: /products
date-time: 26/06/2024-18:44:53	 id: 9aca482a-c4a4-4c03-9991-028db47ac0d1	 method: POST	 origin: http://localhost:5173	 url: /orders
date-time: 26/06/2024-18:45:57	 id: 37c4f20b-66da-4cf2-94c8-a50442a60212	 method: GET	 origin: http://localhost:5173	 url: /products
date-time: 26/06/2024-18:46:48	 id: 3ee698ce-ecbf-4cf6-884a-4d76c03d7462	 method: POST	 origin: http://localhost:5173	 url: /orders
date-time: 26/06/2024-18:47:04	 id: e5ffecbe-cc96-4519-9af0-c3cadfe798ce	 method: POST	 origin: http://localhost:5173	 url: /orders
date-time: 26/06/2024-18:47:29	 id: f859d42b-a273-4390-aa3a-31ad6384a548	 method: POST	 origin: http://localhost:5173	 url: /orders
date-time: 26/06/2024-18:48:12	 id: 8bcdd161-94e6-410d-8783-6e00912d75cf	 method: POST	 origin: http://localhost:5173	 url: /orders
date-time: 26/06/2024-18:49:05	 id: 0535051d-5ace-47aa-8b93-9efd18557257	 method: POST	 origin: http://localhost:5173	 url: /orders
date-time: 26/06/2024-18:49:49	 id: d18456bc-5fc7-415f-9457-5196a05a29d4	 method: POST	 origin: http://localhost:5173	 url: /orders
date-time: 26/06/2024-18:50:23	 id: 398a3c08-fcbe-4f8a-9019-fd71bf67020d	 method: GET	 origin: http://localhost:5173	 url: /products
date-time: 26/06/2024-18:50:42	 id: 70dbdf95-e50f-4d1d-826a-9479b8290fd4	 method: POST	 origin: http://localhost:5173	 url: /orders
date-time: 26/06/2024-18:52:33	 id: e2bb8543-218c-4d02-b920-00c28f14a913	 method: GET	 origin: http://localhost:5173	 url: /products
date-time: 26/06/2024-18:52:44	 id: c5e65b09-b051-4ef0-a874-0f679daea9e5	 method: POST	 origin: http://localhost:5173	 url: /orders
date-time: 26/06/2024-18:58:11	 id: b5ae037d-9dd2-447b-9c4e-a5ea6ffe76dd	 method: GET	 origin: http://localhost:5173	 url: /products
date-time: 26/06/2024-18:58:45	 id: b741e10e-4b60-481c-8e51-0071969305c2	 method: POST	 origin: http://localhost:5173	 url: /orders
date-time: 26/06/2024-19:34:43	 id: 6600adea-188e-430b-bd98-8d652e0d510f	 method: GET	 origin: http://localhost:5173	 url: /products
date-time: 26/06/2024-19:34:59	 id: f0cb1372-26d6-47e6-b883-2682e4d936b4	 method: POST	 origin: http://localhost:5173	 url: /orders
date-time: 26/06/2024-19:38:41	 id: 4ad2c011-2a47-4258-9015-6699d949ac11	 method: GET	 origin: http://localhost:5173	 url: /products
date-time: 26/06/2024-19:39:01	 id: ae8fd29c-ccac-4287-aaf1-c92e8e327718	 method: POST	 origin: http://localhost:5173	 url: /orders
date-time: 26/06/2024-19:39:02	 id: 325563b7-f3cc-455e-9710-047ff885a5df	 method: GET	 origin: http://localhost:5173	 url: /oders/667c6045c6ae36b8b8dd0a0e
date-time: 26/06/2024-19:39:03	 id: d5723807-9c8c-464c-bf5c-91ce56354a5c	 method: GET	 origin: http://localhost:5173	 url: /oders/667c6045c6ae36b8b8dd0a0e
date-time: 26/06/2024-19:39:05	 id: 4d5bd729-ed8f-4cb8-af9b-7696498b6596	 method: GET	 origin: http://localhost:5173	 url: /oders/667c6045c6ae36b8b8dd0a0e
date-time: 26/06/2024-19:39:09	 id: 87c2a057-61a7-49d5-8d5f-3a6cb14a8bd6	 method: GET	 origin: http://localhost:5173	 url: /oders/667c6045c6ae36b8b8dd0a0e
date-time: 26/06/2024-19:40:19	 id: 30e3eb92-82a9-416e-92f4-4881581679aa	 method: GET	 origin: http://localhost:5173	 url: /oders/667c6045c6ae36b8b8dd0a0e
date-time: 26/06/2024-19:40:21	 id: 5fd14a5a-052f-4b67-8d84-fac0b3bd312d	 method: GET	 origin: http://localhost:5173	 url: /oders/667c6045c6ae36b8b8dd0a0e
date-time: 26/06/2024-19:40:23	 id: 2456bb3a-b908-4ae4-a699-979ac41b6cde	 method: GET	 origin: http://localhost:5173	 url: /oders/667c6045c6ae36b8b8dd0a0e
date-time: 26/06/2024-19:40:27	 id: b0206e41-bd44-4fa5-8f06-f8131c75d62a	 method: GET	 origin: http://localhost:5173	 url: /oders/667c6045c6ae36b8b8dd0a0e
date-time: 26/06/2024-19:40:52	 id: c2e15d58-9bfa-4189-b9c0-7f52aac6e7dd	 method: GET	 origin: http://localhost:5173	 url: /oders/667c6045c6ae36b8b8dd0a0e
date-time: 26/06/2024-19:40:53	 id: 59d3f12e-14f9-4dd4-b68c-f07869a51851	 method: GET	 origin: http://localhost:5173	 url: /orders/667c6045c6ae36b8b8dd0a0e
date-time: 26/06/2024-19:41:25	 id: 4f4dd0d2-8067-4b71-bf4c-7fe2d677f477	 method: GET	 origin: http://localhost:5173	 url: /orders/667c6045c6ae36b8b8dd0a0e
date-time: 26/06/2024-19:41:35	 id: 83cd6a16-f766-47d0-8df4-823af256de7b	 method: GET	 origin: http://localhost:5173	 url: /orders/667c6045c6ae36b8b8dd0a0e
date-time: 26/06/2024-19:45:16	 id: dc8709df-5896-486f-87cd-37febed475bd	 method: GET	 origin: http://localhost:5173	 url: /orders/667c6045c6ae36b8b8dd0a0e
date-time: 26/06/2024-19:45:34	 id: 04a14231-2775-4ea9-958c-30e4d426b53f	 method: GET	 origin: http://localhost:5173	 url: /orders/667c6045c6ae36b8b8dd0a0e
date-time: 26/06/2024-19:46:01	 id: 018dfb26-97a1-46fe-89ac-9001dd645e17	 method: GET	 origin: http://localhost:5173	 url: /orders/667c6045c6ae36b8b8dd0a0e
date-time: 26/06/2024-19:46:23	 id: a4af6d25-56fe-44af-8f24-e6b04c756b58	 method: GET	 origin: http://localhost:5173	 url: /orders/667c6045c6ae36b8b8dd0a0e
date-time: 26/06/2024-19:46:36	 id: 628ae434-2669-4d45-bd73-29894fde7114	 method: GET	 origin: http://localhost:5173	 url: /orders/667c6045c6ae36b8b8dd0a0e
date-time: 26/06/2024-19:47:08	 id: 4d5eb96f-05f4-4799-8412-3ecd1db3a0ba	 method: GET	 origin: http://localhost:5173	 url: /orders/667c6045c6ae36b8b8dd0a0e
date-time: 26/06/2024-19:47:20	 id: e3daa9ec-e161-4cfd-b2e0-654072d04e3e	 method: GET	 origin: http://localhost:5173	 url: /orders/667c6045c6ae36b8b8dd0a0e
date-time: 26/06/2024-19:47:21	 id: fac1f115-5338-4637-b4cb-6e0fc59b1012	 method: GET	 origin: http://localhost:5173	 url: /orders/667c6045c6ae36b8b8dd0a0e
date-time: 26/06/2024-19:48:08	 id: 54eaea33-3a7c-4766-a202-d2ffc9133356	 method: GET	 origin: http://localhost:5173	 url: /orders/667c6045c6ae36b8b8dd0a0e
date-time: 26/06/2024-19:48:17	 id: 536a1f7f-f6a2-4903-b735-b471855dbe4d	 method: GET	 origin: http://localhost:5173	 url: /orders/667c6045c6ae36b8b8dd0a0e
date-time: 26/06/2024-19:48:22	 id: 24d6babd-ee59-470d-b093-1557f2ca140d	 method: GET	 origin: http://localhost:5173	 url: /orders/667c6045c6ae36b8b8dd0a0e
date-time: 26/06/2024-19:48:41	 id: 1da3edaf-80af-46e3-86d0-5d15f70ed42c	 method: GET	 origin: http://localhost:5173	 url: /orders/667c6045c6ae36b8b8dd0a0e
date-time: 26/06/2024-19:49:00	 id: 1195aa1d-0d8e-417e-b719-952f38302651	 method: GET	 origin: http://localhost:5173	 url: /orders/667c6045c6ae36b8b8dd0a0e
date-time: 26/06/2024-19:49:04	 id: 92638c5d-3457-48ce-877b-7c936d73454f	 method: GET	 origin: http://localhost:5173	 url: /orders/667c6045c6ae36b8b8dd0a0e
date-time: 26/06/2024-19:50:23	 id: 94f406a5-a51a-4241-8bab-05f6625ecc92	 method: GET	 origin: http://localhost:5173	 url: /orders/667c6045c6ae36b8b8dd0a0e
date-time: 26/06/2024-19:50:27	 id: a1db7758-b6d4-4c1d-be5f-8523e52729fc	 method: GET	 origin: http://localhost:5173	 url: /orders/667c6045c6ae36b8b8dd0a0e
date-time: 26/06/2024-19:50:58	 id: 8e50cf85-abf5-4cc8-a975-afdda1558ab1	 method: GET	 origin: http://localhost:5173	 url: /products
date-time: 26/06/2024-19:51:37	 id: 5ac19546-1066-43e0-96ca-8e0f8eb85ffb	 method: POST	 origin: http://localhost:5173	 url: /orders
date-time: 26/06/2024-19:51:37	 id: 2ad3d2c1-1feb-4ff6-867f-87c402509a1b	 method: GET	 origin: http://localhost:5173	 url: /orders/667c6339fda1b9caab832af3
date-time: 26/06/2024-19:53:43	 id: 7d1e8aae-aa82-47c7-94cf-1915bf5e0959	 method: GET	 origin: http://localhost:5173	 url: /orders/667c6339fda1b9caab832af3
date-time: 26/06/2024-19:54:24	 id: d3ae7c05-f531-4284-a88c-b4ee6a29df1f	 method: GET	 origin: http://localhost:5173	 url: /orders/667c6339fda1b9caab832af3
date-time: 26/06/2024-19:54:33	 id: 5e3870e6-934e-4e51-b50c-5193e23a7ede	 method: GET	 origin: http://localhost:5173	 url: /orders/667c6339fda1b9caab832af3
date-time: 26/06/2024-19:54:40	 id: 8dfc8921-2a30-4ae7-bbc6-11a083d2e702	 method: GET	 origin: http://localhost:5173	 url: /orders/667c6339fda1b9caab832af3
